CVE-2015-10039	HAS_WEAKNESS	CWE-89
CVE-2016-15007	AFFECTS_PRODUCT	PROD-CENTRALIZED-SALESFORCE-DEVELOPMENT-FRAMEWORK-PROJECT-CENTRALIZED-SALESFORCE-DEVELOPMENT-FRAMEWORK
CVE-2016-15007	HAS_WEAKNESS	CWE-74
CVE-2016-15009	AFFECTS_PRODUCT	PROD-OPENACS-BUG-TRACKER
CVE-2016-15009	HAS_WEAKNESS	CWE-352
CVE-2016-15011	AFFECTS_PRODUCT	PROD-E-CONTRACT-DSSP
CVE-2016-15011	HAS_WEAKNESS	CWE-611
CVE-2016-15012	AFFECTS_PRODUCT	PROD-SALESFORCE-MOBILE-SOFTWARE-DEVELOPMENT-KIT
CVE-2016-15012	HAS_WEAKNESS	CWE-89
CVE-2016-15013	AFFECTS_PRODUCT	PROD-FORUMHULP-SEARCH-RESULTS
CVE-2016-15013	HAS_WEAKNESS	CWE-89
CVE-2016-15016	AFFECTS_PRODUCT	PROD-JOOMLA-MOD-EINSATZ-STATS-PROJECT-JOOMLA-MOD-EINSATZ-STATS
CVE-2016-15016	HAS_WEAKNESS	CWE-89
CVE-2016-15017	AFFECTS_PRODUCT	PROD-ECODEV-MEDIA-UPLOAD
CVE-2016-15017	HAS_WEAKNESS	CWE-21
CVE-2016-15017	HAS_WEAKNESS	CWE-22
CVE-2017-0144	AFFECTS_PRODUCT	PROD-MICROSOFT-SERVER-MESSAGE-BLOCK
CVE-2017-0144	AFFECTS_PRODUCT	PROD-MICROSOFT-WINDOWS-10-1507
CVE-2017-0144	AFFECTS_PRODUCT	PROD-MICROSOFT-WINDOWS-10-1511
CVE-2017-14454	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-14454	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-14454	HAS_WEAKNESS	CWE-120
CVE-2017-16256	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16256	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16256	HAS_WEAKNESS	CWE-121
CVE-2017-16256	HAS_WEAKNESS	CWE-787
CVE-2017-16257	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16257	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16257	HAS_WEAKNESS	CWE-121
CVE-2017-16257	HAS_WEAKNESS	CWE-787
CVE-2017-16258	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16258	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16258	HAS_WEAKNESS	CWE-121
CVE-2017-16258	HAS_WEAKNESS	CWE-787
CVE-2017-16259	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16259	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16259	HAS_WEAKNESS	CWE-121
CVE-2017-16259	HAS_WEAKNESS	CWE-787
CVE-2017-16260	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16260	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16260	HAS_WEAKNESS	CWE-121
CVE-2017-16260	HAS_WEAKNESS	CWE-787
CVE-2017-16261	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16261	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16261	HAS_WEAKNESS	CWE-121
CVE-2017-16261	HAS_WEAKNESS	CWE-787
CVE-2017-16262	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16262	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16262	HAS_WEAKNESS	CWE-121
CVE-2017-16262	HAS_WEAKNESS	CWE-787
CVE-2017-16263	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16263	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16263	HAS_WEAKNESS	CWE-121
CVE-2017-16263	HAS_WEAKNESS	CWE-787
CVE-2017-16264	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16264	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16264	HAS_WEAKNESS	CWE-121
CVE-2017-16264	HAS_WEAKNESS	CWE-787
CVE-2017-16265	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16265	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16265	HAS_WEAKNESS	CWE-121
CVE-2017-16265	HAS_WEAKNESS	CWE-787
CVE-2017-16266	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16266	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16266	HAS_WEAKNESS	CWE-121
CVE-2017-16266	HAS_WEAKNESS	CWE-787
CVE-2017-16267	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16267	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16267	HAS_WEAKNESS	CWE-121
CVE-2017-16267	HAS_WEAKNESS	CWE-787
CVE-2017-16268	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16268	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16268	HAS_WEAKNESS	CWE-121
CVE-2017-16268	HAS_WEAKNESS	CWE-787
CVE-2017-16269	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16269	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16269	HAS_WEAKNESS	CWE-121
CVE-2017-16269	HAS_WEAKNESS	CWE-787
CVE-2017-16270	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16270	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16270	HAS_WEAKNESS	CWE-121
CVE-2017-16270	HAS_WEAKNESS	CWE-787
CVE-2017-16271	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16271	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16271	HAS_WEAKNESS	CWE-121
